Node1	Node2
CJ0813	CJ1501
CJ0815	CJ1025C
CJ0815	CJ1607
CJ0816	CJ1273C
CJ0816	CJ1666C
CJ0821	CJ1198
CJ0823	CJ0837C
CJ0824	CJ1602
CJ0825	CJ1197C
CJ0825	CJ1318
CJ0825	CJ1599
CJ0825	CJ1650
CJ0825	CJ1716C
CJ0828C	CJ0909
CJ0828C	CJ1453C
CJ0828C	CJ1692C
CJ0834C	CJ0989
CJ0834C	CJ1256C
CJ0834C	CJ1274C
CJ0835C	CJ1613C
CJ0836	CJ0909
CJ0837C	CJ0878
CJ0837C	CJ0974
CJ0837C	CJ1159C
CJ0837C	CJ1328
CJ0837C	CJ1492C
CJ0837C	CJ1513C
CJ0837C	CJ1517
CJ0837C	CJ1534C
CJ0837C	CJ1558
CJ0837C	CJ1562
CJ0837C	CJ1563C
CJ0837C	CJ1632C
CJ0837C	CJ1718C
CJ0838C	CJ0913C
CJ0839C	CJ1449C
CJ0841C	CJ1066
CJ0841C	CJ1106
CJ0841C	CJ1380
CJ0842	CJ0920C
CJ0842	CJ1014C
CJ0842	CJ1650
CJ0848C	CJ1004
CJ0848C	CJ1626C
CJ0852C	CJ1094C
CJ0852C	CJ1272C
CJ0852C	CJ1483C
CJ0852C	CJ1664
CJ0852C	CJ1665
CJ0852C	CJ1692C
CJ0852C	CJ1714
CJ0854C	CJ1012C
CJ0854C	CJ1094C
CJ0854C	CJ1496C
CJ0854C	CJ1648
CJ0854C	CJ1665
CJ0856	CJ1197C
CJ0857C	CJ1692C
CJ0861C	CJ1471C
CJ0863C	CJ1536C
CJ0864	CJ1333
CJ0865	CJ0920C
CJ0865	CJ1197C
CJ0865	CJ1318
CJ0865	CJ1546
CJ0865	CJ1650
CJ0866	CJ1206C
CJ0872	CJ1197C
CJ0872	CJ1258
CJ0872	CJ1275C
CJ0873C	CJ1014C
CJ0876C	CJ1275C
CJ0876C	CJ1291C
CJ0876C	CJ1607
CJ0879C	CJ1471C
CJ0880C	CJ1004
CJ0880C	CJ1494C
CJ0880C	CJ1700C
CJ0881C	CJ1036C
CJ0881C	CJ1536C
CJ0883C	CJ1370
CJ0884	CJ1023C
CJ0884	CJ1108
CJ0887C	CJ1465
CJ0891C	CJ1436C
CJ0891C	CJ1692C
CJ0892C	CJ1004
CJ0892C	CJ1291C
CJ0892C	CJ1349C
CJ0892C	CJ1372
CJ0892C	CJ1532
CJ0893C	CJ0980
CJ0894C	CJ1197C
CJ0895C	CJ1274C
CJ0897C	CJ1663
CJ0897C	CJ1692C
CJ0898	CJ0909
CJ0904C	CJ1650
CJ0904C	CJ1653C
CJ0906C	CJ1002C
CJ0906C	CJ1255
CJ0906C	CJ1408
CJ0906C	CJ1430C
CJ0909	CJ0910
CJ0909	CJ0915
CJ0909	CJ0925
CJ0909	CJ0950C
CJ0909	CJ0951C
CJ0909	CJ0962
CJ0909	CJ0995C
CJ0909	CJ1004
CJ0909	CJ1008C
CJ0909	CJ1020C
CJ0909	CJ1023C
CJ0909	CJ1025C
CJ0909	CJ1079
CJ0909	CJ1086C
CJ0909	CJ1100
CJ0909	CJ1177C
CJ0909	CJ1195C
CJ0909	CJ1230
CJ0909	CJ1236
CJ0909	CJ1247C
CJ0909	CJ1293
CJ0909	CJ1301
CJ0909	CJ1317
CJ0909	CJ1327
CJ0909	CJ1362
CJ0909	CJ1388
CJ0909	CJ1402C
CJ0909	CJ1403C
CJ0909	CJ1449C
CJ0909	CJ1453C
CJ0909	CJ1465
CJ0909	CJ1480C
CJ0909	CJ1518
CJ0909	CJ1519
CJ0909	CJ1547
CJ0909	CJ1599
CJ0909	CJ1635C
CJ0909	CJ1653C
CJ0909	CJ1673C
CJ0909	CJ1702C
CJ0909	CJ1720
CJ0909	CJ1724C
CJ0910	CJ1349C
CJ0913C	CJ0973
CJ0913C	CJ1013C
CJ0913C	CJ1024C
CJ0913C	CJ1034C
CJ0913C	CJ1047C
CJ0913C	CJ1057C
CJ0913C	CJ1082C
CJ0913C	CJ1103
CJ0913C	CJ1121C
CJ0913C	CJ1138
CJ0913C	CJ1231
CJ0913C	CJ1285C
CJ0913C	CJ1481C
CJ0913C	CJ1608
CJ0916C	CJ1666C
CJ0918C	CJ1018C
CJ0918C	CJ1451
CJ0918C	CJ1563C
CJ0918C	CJ1692C
CJ0919C	CJ1260C
CJ0920C	CJ0921C
CJ0920C	CJ1066
CJ0920C	CJ1106
CJ0920C	CJ1146C
CJ0920C	CJ1200
CJ0920C	CJ1311
CJ0920C	CJ1374C
CJ0920C	CJ1448C
CJ0920C	CJ1505C
CJ0921C	CJ0989
CJ0921C	CJ1106
CJ0921C	CJ1108
CJ0921C	CJ1132C
CJ0921C	CJ1224
CJ0921C	CJ1256C
CJ0921C	CJ1408
CJ0921C	CJ1460
CJ0921C	CJ1671C
CJ0926	CJ0979C
CJ0926	CJ1012C
CJ0926	CJ1207C
CJ0926	CJ1312
CJ0926	CJ1355
CJ0926	CJ1408
CJ0926	CJ1444C
CJ0926	CJ1483C
CJ0926	CJ1496C
CJ0926	CJ1553C
CJ0926	CJ1648
CJ0926	CJ1653C
CJ0926	CJ1664
CJ0926	CJ1665
CJ0926	CJ1671C
CJ0926	CJ1714
CJ0928	CJ1197C
CJ0928	CJ1275C
CJ0929	CJ1692C
CJ0931C	CJ1215
CJ0932C	CJ1206C
CJ0932C	CJ1471C
CJ0939C	CJ0960C
CJ0939C	CJ1014C
CJ0940C	CJ1613C
CJ0943	CJ1471C
CJ0944C	CJ1197C
CJ0947C	CJ1183C
CJ0950C	CJ1106
CJ0950C	CJ1380
CJ0950C	CJ1600
CJ0951C	CJ1648
CJ0951C	CJ1692C
CJ0951C	CJ1708C
CJ0953C	CJ1693C
CJ0954C	CJ1094C
CJ0954C	CJ1408
CJ0955C	CJ1081C
CJ0956C	CJ1301
CJ0959C	CJ1110C
CJ0959C	CJ1275C
CJ0959C	CJ1607
CJ0960C	CJ1059C
CJ0960C	CJ1275C
CJ0960C	CJ1607
CJ0960C	CJ1665
CJ0962	CJ1175C
CJ0962	CJ1517
CJ0963	CJ1197C
CJ0963	CJ1275C
CJ0965C	CJ1418C
CJ0965C	CJ1667C
CJ0965C	CJ1692C
CJ0968	CJ1275C
CJ0968	CJ1607
CJ0969	CJ1642
CJ0969	CJ1666C
CJ0970	CJ1607
CJ0972	CJ1279C
CJ0973	CJ1014C
CJ0973	CJ1198
CJ0973	CJ1481C
CJ0973	CJ1636C
CJ0973	CJ1666C
CJ0975	CJ1260C
CJ0977	CJ1159C
CJ0979C	CJ1079
CJ0979C	CJ1094C
CJ0979C	CJ1256C
CJ0979C	CJ1408
CJ0980	CJ1061C
CJ0980	CJ1096C
CJ0980	CJ1188C
CJ0980	CJ1195C
CJ0980	CJ1287C
CJ0980	CJ1393
CJ0980	CJ1645
CJ0984	CJ1197C
CJ0985C	CJ1399C
CJ0985C	CJ1553C
CJ0985C	CJ1584C
CJ0986C	CJ1004
CJ0986C	CJ1106
CJ0989	CJ1090C
CJ0989	CJ1106
CJ0989	CJ1207C
CJ0989	CJ1532
CJ0989	CJ1617
CJ0989	CJ1666C
CJ0990C	CJ1253
CJ0990C	CJ1501
CJ0990C	CJ1573C
CJ0992C	CJ1274C
CJ0993C	CJ1444C
CJ0994C	CJ1602
CJ0995C	CJ1374C
CJ0995C	CJ1692C
CJ0995C	CJ1707C
CJ0996	CJ1295
CJ0997	CJ1206C
CJ0997	CJ1221
CJ0998C	CJ1024C
CJ0998C	CJ1197C
CJ0998C	CJ1275C
CJ0998C	CJ1535C
CJ1001	CJ1079
CJ1002C	CJ1099
CJ1002C	CJ1206C
CJ1002C	CJ1337
CJ1002C	CJ1453C
CJ1002C	CJ1599
CJ1002C	CJ1726C
CJ1004	CJ1014C
CJ1004	CJ1015C
CJ1004	CJ1036C
CJ1004	CJ1072
CJ1004	CJ1118C
CJ1004	CJ1152C
CJ1004	CJ1153
CJ1004	CJ1186C
CJ1004	CJ1218C
CJ1004	CJ1224
CJ1004	CJ1230
CJ1004	CJ1291C
CJ1004	CJ1349C
CJ1004	CJ1372
CJ1004	CJ1416C
CJ1004	CJ1456C
CJ1004	CJ1460
CJ1004	CJ1463
CJ1004	CJ1466
CJ1004	CJ1501
CJ1004	CJ1510C
CJ1004	CJ1513C
CJ1004	CJ1534C
CJ1004	CJ1563C
CJ1004	CJ1594
CJ1004	CJ1603
CJ1004	CJ1636C
CJ1004	CJ1647
CJ1004	CJ1661
CJ1004	CJ1693C
CJ1004	CJ1707C
CJ1004	CJ1708C
CJ1008C	CJ1692C
CJ1008C	CJ1702C
CJ1011	CJ1026C
CJ1011	CJ1094C
CJ1011	CJ1617
CJ1011	CJ1664
CJ1012C	CJ1094C
CJ1012C	CJ1106
CJ1012C	CJ1267C
CJ1012C	CJ1408
CJ1012C	CJ1665
CJ1012C	CJ1671C
CJ1014C	CJ1021C
CJ1014C	CJ1047C
CJ1014C	CJ1064
CJ1014C	CJ1084C
CJ1014C	CJ1106
CJ1014C	CJ1303
CJ1014C	CJ1311
CJ1014C	CJ1335
CJ1014C	CJ1368
CJ1014C	CJ1374C
CJ1014C	CJ1380
CJ1014C	CJ1393
CJ1014C	CJ1464
CJ1014C	CJ1510C
CJ1014C	CJ1545C
CJ1014C	CJ1600
CJ1014C	CJ1632C
CJ1015C	CJ1025C
CJ1015C	CJ1079
CJ1015C	CJ1247C
CJ1015C	CJ1435C
CJ1018C	CJ1206C
CJ1018C	CJ1443C
CJ1018C	CJ1602
CJ1019C	CJ1291C
CJ1021C	CJ1224
CJ1021C	CJ1642
CJ1022C	CJ1664
CJ1023C	CJ1198
CJ1023C	CJ1648
CJ1023C	CJ1692C
CJ1024C	CJ1152C
CJ1024C	CJ1416C
CJ1025C	CJ1301
CJ1025C	CJ1349C
CJ1025C	CJ1444C
CJ1025C	CJ1532
CJ1026C	CJ1106
CJ1026C	CJ1160C
CJ1026C	CJ1224
CJ1026C	CJ1419C
CJ1026C	CJ1642
CJ1026C	CJ1671C
CJ1026C	CJ1714
CJ1027C	CJ1057C
CJ1028C	CJ1197C
CJ1028C	CJ1275C
CJ1030C	CJ1453C
CJ1032	CJ1197C
CJ1035C	CJ1094C
CJ1035C	CJ1224
CJ1037C	CJ1692C
CJ1043C	CJ1197C
CJ1043C	CJ1275C
CJ1045C	CJ1047C
CJ1046C	CJ1047C
CJ1046C	CJ1517
CJ1047C	CJ1666C
CJ1048C	CJ1198
CJ1049C	CJ1108
CJ1049C	CJ1115C
CJ1049C	CJ1632C
CJ1057C	CJ1573C
CJ1057C	CJ1720
CJ1058C	CJ1692C
CJ1059C	CJ1072
CJ1059C	CJ1225
CJ1064	CJ1666C
CJ1070	CJ1072
CJ1070	CJ1308
CJ1071	CJ1132C
CJ1071	CJ1636C
CJ1072	CJ1275C
CJ1072	CJ1607
CJ1075	CJ1103
CJ1076	CJ1118C
CJ1076	CJ1617
CJ1078	CJ1197C
CJ1078	CJ1318
CJ1078	CJ1650
CJ1078	CJ1663
CJ1079	CJ1221
CJ1079	CJ1372
CJ1079	CJ1455
CJ1079	CJ1532
CJ1079	CJ1575C
CJ1079	CJ1650
CJ1084C	CJ1707C
CJ1089C	CJ1206C
CJ1089C	CJ1692C
CJ1090C	CJ1532
CJ1090C	CJ1642
CJ1094C	CJ1272C
CJ1094C	CJ1355
CJ1094C	CJ1452
CJ1094C	CJ1648
CJ1094C	CJ1680C
CJ1098	CJ1195C
CJ1099	CJ1458C
CJ1102	CJ1197C
CJ1103	CJ1501
CJ1103	CJ1666C
CJ1104	CJ1260C
CJ1106	CJ1113
CJ1106	CJ1115C
CJ1106	CJ1132C
CJ1106	CJ1160C
CJ1106	CJ1197C
CJ1106	CJ1206C
CJ1106	CJ1209
CJ1106	CJ1275C
CJ1106	CJ1291C
CJ1106	CJ1381
CJ1106	CJ1416C
CJ1106	CJ1460
CJ1106	CJ1532
CJ1106	CJ1575C
CJ1106	CJ1642
CJ1106	CJ1666C
CJ1106	CJ1671C
CJ1106	CJ1714
CJ1107	CJ1108
CJ1108	CJ1456C
CJ1108	CJ1692C
CJ1108	CJ1708C
CJ1109	CJ1650
CJ1110C	CJ1183C
CJ1110C	CJ1368
CJ1110C	CJ1648
CJ1114C	CJ1197C
CJ1114C	CJ1642
CJ1115C	CJ1666C
CJ1116C	CJ1408
CJ1118C	CJ1718C
CJ1122C	CJ1197C
CJ1122C	CJ1275C
CJ1122C	CJ1666C
CJ1122C	CJ1673C
CJ1129C	CJ1692C
CJ1136	CJ1536C
CJ1140	CJ1183C
CJ1144C	CJ1275C
CJ1144C	CJ1291C
CJ1144C	CJ1666C
CJ1145C	CJ1275C
CJ1145C	CJ1607
CJ1146C	CJ1197C
CJ1146C	CJ1462
CJ1153	CJ1291C
CJ1153	CJ1607
CJ1156	CJ1634C
CJ1156	CJ1720
CJ1157	CJ1206C
CJ1162C	CJ1535C
CJ1162C	CJ1639
CJ1163C	CJ1698C
CJ1164C	CJ1231
CJ1164C	CJ1692C
CJ1165C	CJ1221
CJ1166C	CJ1546
CJ1166C	CJ1650
CJ1167	CJ1602
CJ1171C	CJ1295
CJ1173	CJ1607
CJ1175C	CJ1720
CJ1177C	CJ1300
CJ1177C	CJ1663
CJ1179C	CJ1642
CJ1180C	CJ1666C
CJ1182C	CJ1663
CJ1183C	CJ1231
CJ1183C	CJ1248
CJ1183C	CJ1250
CJ1183C	CJ1679
CJ1186C	CJ1267C
CJ1186C	CJ1481C
CJ1187C	CJ1225
CJ1188C	CJ1260C
CJ1191C	CJ1245C
CJ1191C	CJ1650
CJ1193C	CJ1197C
CJ1193C	CJ1546
CJ1195C	CJ1224
CJ1195C	CJ1692C
CJ1196C	CJ1692C
CJ1197C	CJ1212C
CJ1197C	CJ1240C
CJ1197C	CJ1251
CJ1197C	CJ1298
CJ1197C	CJ1315C
CJ1197C	CJ1331
CJ1197C	CJ1380
CJ1197C	CJ1435C
CJ1197C	CJ1448C
CJ1197C	CJ1468
CJ1197C	CJ1473C
CJ1197C	CJ1477C
CJ1197C	CJ1484C
CJ1197C	CJ1497C
CJ1197C	CJ1505C
CJ1197C	CJ1540
CJ1197C	CJ1555C
CJ1197C	CJ1574C
CJ1197C	CJ1581C
CJ1197C	CJ1589
CJ1197C	CJ1594
CJ1197C	CJ1600
CJ1197C	CJ1603
CJ1197C	CJ1636C
CJ1197C	CJ1649
CJ1197C	CJ1700C
CJ1197C	CJ1706C
CJ1198	CJ1295
CJ1198	CJ1335
CJ1198	CJ1454C
CJ1198	CJ1656C
CJ1204C	CJ1665
CJ1206C	CJ1213C
CJ1206C	CJ1288C
CJ1206C	CJ1294
CJ1206C	CJ1307
CJ1206C	CJ1394
CJ1206C	CJ1399C
CJ1206C	CJ1407C
CJ1206C	CJ1457C
CJ1206C	CJ1471C
CJ1206C	CJ1494C
CJ1206C	CJ1552C
CJ1206C	CJ1553C
CJ1206C	CJ1660
CJ1207C	CJ1256C
CJ1207C	CJ1408
CJ1209	CJ1665
CJ1212C	CJ1650
CJ1213C	CJ1586
CJ1213C	CJ1602
CJ1214C	CJ1260C
CJ1215	CJ1394
CJ1215	CJ1402C
CJ1216C	CJ1666C
CJ1220	CJ1221
CJ1220	CJ1692C
CJ1221	CJ1292
CJ1221	CJ1518
CJ1221	CJ1594
CJ1221	CJ1647
CJ1223C	CJ1225
CJ1224	CJ1225
CJ1224	CJ1275C
CJ1224	CJ1279C
CJ1224	CJ1326
CJ1224	CJ1532
CJ1224	CJ1632C
CJ1224	CJ1665
CJ1224	CJ1666C
CJ1225	CJ1245C
CJ1225	CJ1275C
CJ1225	CJ1285C
CJ1225	CJ1318
CJ1225	CJ1336
CJ1225	CJ1399C
CJ1225	CJ1401C
CJ1225	CJ1422C
CJ1225	CJ1434C
CJ1225	CJ1552C
CJ1225	CJ1568C
CJ1225	CJ1607
CJ1225	CJ1617
CJ1229	CJ1602
CJ1230	CJ1236
CJ1230	CJ1471C
CJ1230	CJ1481C
CJ1230	CJ1634C
CJ1233	CJ1607
CJ1234	CJ1260C
CJ1236	CJ1576C
CJ1238	CJ1617
CJ1240C	CJ1275C
CJ1244	CJ1602
CJ1251	CJ1650
CJ1255	CJ1617
CJ1255	CJ1666C
CJ1256C	CJ1300
CJ1256C	CJ1355
CJ1256C	CJ1665
CJ1258	CJ1594
CJ1260C	CJ1268C
CJ1260C	CJ1272C
CJ1260C	CJ1387C
CJ1260C	CJ1416C
CJ1260C	CJ1542
CJ1260C	CJ1551C
CJ1260C	CJ1613C
CJ1260C	CJ1645
CJ1260C	CJ1681C
CJ1263	CJ1666C
CJ1268C	CJ1296
CJ1270C	CJ1505C
CJ1272C	CJ1648
CJ1272C	CJ1692C
CJ1274C	CJ1617
CJ1275C	CJ1315C
CJ1275C	CJ1322
CJ1275C	CJ1325
CJ1275C	CJ1331
CJ1275C	CJ1383C
CJ1275C	CJ1417C
CJ1275C	CJ1435C
CJ1275C	CJ1473C
CJ1275C	CJ1477C
CJ1275C	CJ1484C
CJ1275C	CJ1488C
CJ1275C	CJ1505C
CJ1275C	CJ1555C
CJ1275C	CJ1574C
CJ1275C	CJ1600
CJ1275C	CJ1649
CJ1275C	CJ1706C
CJ1277C	CJ1692C
CJ1279C	CJ1664
CJ1284	CJ1692C
CJ1288C	CJ1586
CJ1288C	CJ1602
CJ1291C	CJ1297
CJ1291C	CJ1374C
CJ1291C	CJ1380
CJ1291C	CJ1382C
CJ1291C	CJ1406C
CJ1291C	CJ1636C
CJ1292	CJ1374C
CJ1293	CJ1622
CJ1293	CJ1692C
CJ1294	CJ1602
CJ1294	CJ1670C
CJ1295	CJ1586
CJ1299	CJ1370
CJ1302	CJ1636C
CJ1303	CJ1716C
CJ1305C	CJ1536C
CJ1307	CJ1602
CJ1310C	CJ1476C
CJ1311	CJ1666C
CJ1313	CJ1650
CJ1315C	CJ1666C
CJ1316C	CJ1692C
CJ1317	CJ1612
CJ1318	CJ1382C
CJ1321	CJ1471C
CJ1325	CJ1607
CJ1326	CJ1349C
CJ1326	CJ1648
CJ1327	CJ1692C
CJ1328	CJ1456C
CJ1328	CJ1530
CJ1329	CJ1592
CJ1329	CJ1648
CJ1332	CJ1457C
CJ1332	CJ1617
CJ1333	CJ1382C
CJ1335	CJ1666C
CJ1337	CJ1338C
CJ1337	CJ1339C
CJ1343C	CJ1471C
CJ1349C	CJ1465
CJ1349C	CJ1480C
CJ1349C	CJ1702C
CJ1355	CJ1408
CJ1360C	CJ1479C
CJ1360C	CJ1666C
CJ1362	CJ1692C
CJ1366C	CJ1530
CJ1370	CJ1720
CJ1372	CJ1471C
CJ1372	CJ1642
CJ1374C	CJ1450
CJ1374C	CJ1666C
CJ1380	CJ1460
CJ1380	CJ1501
CJ1380	CJ1624C
CJ1380	CJ1666C
CJ1381	CJ1642
CJ1385	CJ1606C
CJ1385	CJ1692C
CJ1394	CJ1416C
CJ1394	CJ1456C
CJ1394	CJ1522C
CJ1394	CJ1692C
CJ1402C	CJ1692C
CJ1403C	CJ1692C
CJ1404	CJ1471C
CJ1404	CJ1642
CJ1405	CJ1697C
CJ1405	CJ1708C
CJ1407C	CJ1443C
CJ1408	CJ1444C
CJ1408	CJ1483C
CJ1408	CJ1532
CJ1408	CJ1649
CJ1408	CJ1653C
CJ1408	CJ1665
CJ1416C	CJ1626C
CJ1419C	CJ1617
CJ1424C	CJ1666C
CJ1430C	CJ1627C
CJ1441C	CJ1536C
CJ1449C	CJ1481C
CJ1449C	CJ1634C
CJ1449C	CJ1635C
CJ1449C	CJ1648
CJ1453C	CJ1456C
CJ1453C	CJ1458C
CJ1454C	CJ1586
CJ1454C	CJ1593
CJ1456C	CJ1481C
CJ1456C	CJ1607
CJ1458C	CJ1726C
CJ1460	CJ1481C
CJ1460	CJ1600
CJ1463	CJ1616
CJ1463	CJ1626C
CJ1465	CJ1466
CJ1471C	CJ1640
CJ1471C	CJ1692C
CJ1476C	CJ1613C
CJ1476C	CJ1692C
CJ1481C	CJ1563C
CJ1481C	CJ1708C
CJ1483C	CJ1714
CJ1484C	CJ1642
CJ1484C	CJ1666C
CJ1488C	CJ1607
CJ1489C	CJ1665
CJ1492C	CJ1536C
CJ1493C	CJ1642
CJ1494C	CJ1602
CJ1496C	CJ1642
CJ1497C	CJ1650
CJ1501	CJ1647
CJ1505C	CJ1666C
CJ1507C	CJ1613C
CJ1510C	CJ1613C
CJ1517	CJ1666C
CJ1519	CJ1692C
CJ1522C	CJ1602
CJ1529C	CJ1648
CJ1532	CJ1642
CJ1532	CJ1671C
CJ1534C	CJ1720
CJ1535C	CJ1536C
CJ1536C	CJ1697C
CJ1542	CJ1543
CJ1553C	CJ1586
CJ1553C	CJ1602
CJ1561	CJ1666C
CJ1563C	CJ1650
CJ1563C	CJ1710C
CJ1563C	CJ1726C
CJ1578C	CJ1641
CJ1594	CJ1650
CJ1597	CJ1692C
CJ1599	CJ1692C
CJ1599	CJ1726C
CJ1600	CJ1666C
CJ1603	CJ1642
CJ1604	CJ1617
CJ1604	CJ1666C
CJ1606C	CJ1639
CJ1607	CJ1698C
CJ1608	CJ1609
CJ1609	CJ1692C
CJ1615	CJ1692C
CJ1622	CJ1648
CJ1626C	CJ1648
CJ1636C	CJ1639
CJ1642	CJ1647
CJ1642	CJ1665
CJ1650	CJ1700C
CJ1664	CJ1695C
CJ1664	CJ1714
CJ1665	CJ1671C
CJ1665	CJ1714
CJ1666C	CJ1671C
CJ1666C	CJ1699C
CJ1666C	CJ1714
CJ1673C	CJ1692C
CJ1673C	CJ1720
CJ1678	CJ1679
CJ1679	CJ1707C
CJ1692C	CJ1726C
CJ1716C	CJ1717C
